date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:40:24	62070/62070	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:05%20GMT	https://www.youtube.com/intl/ALL_id/ads/resources/measurement-tools/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_id/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/ALL_id/ads/)
00:40:25	63069/63069	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:05%20GMT	https://www.youtube.com/intl/ALL_id/ads/resources/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_id/ads/resources/index.html	(from https://www.youtube.com/intl/ALL_id/ads/)
00:40:25	93426/93426	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:05%20GMT	https://www.youtube.com/intl/ALL_id/ads/resources/creative-resources/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_id/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_id/ads/)
00:40:25	66947/66947	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:06%20GMT	https://www.youtube.com/intl/ALL_id/ads/resources/best-practices/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_id/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/ALL_id/ads/)
00:40:25	76307/76307	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:24%20GMT	https://www.youtube.com/intl/ALL_id/ads/resources/success-stories/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_id/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/ALL_id/ads/)
00:40:26	78028/78028	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:25%20GMT	https://www.youtube.com/intl/ALL_id/ads/faqs/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_id/ads/faqs/index.html	(from https://www.youtube.com/intl/ALL_id/ads/)
00:40:26	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2019:40:25%20GMT	https://www.youtube.com/intl/en_aetel:1-877-763-9810	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_aetel_1-877-763-9810.1c0.delayed	(from https://www.youtube.com/intl/en_ae/ads/)
00:40:43	100072/100072	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:25%20GMT	https://www.youtube.com/intl/en_id/ads/how-it-works/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_id/ads/how-it-works/index.html	(from https://www.youtube.com/intl/en_id/ads/)
00:40:46	69772/69772	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:27%20GMT	https://www.youtube.com/intl/en_id/ads/how-it-works/set-up-a-campaign/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_id/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/en_id/ads/)
00:40:57	84151/84151	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:28%20GMT	https://www.youtube.com/intl/en_id/ads/youtube-for-small-business/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_id/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/en_id/ads/)
00:40:58	118925/118925	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:26%20GMT	https://www.youtube.com/intl/en_id/ads/how-it-works/create-a-video-ad/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_id/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/en_id/ads/)
00:40:58	71905/71905	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:42%20GMT	https://www.youtube.com/intl/en_id/ads/how-it-works/set-up-a-campaign/audience/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_id/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/en_id/ads/)
00:40:58	66943/66943	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:45%20GMT	https://www.youtube.com/intl/en_id/ads/how-it-works/set-up-a-campaign/budget/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_id/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/en_id/ads/)
00:40:58	84817/84817	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:57%20GMT	https://www.youtube.com/intl/en_id/ads/how-it-works/measure-your-results/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_id/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/en_id/ads/)
00:40:58	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2019:40:57%20GMT	https://www.youtube.com/intl/ALL_autel:1-877-763-9810	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_autel_1-877-763-9810.1c1.delayed	(from https://www.youtube.com/intl/ALL_au/ads/)
00:41:14	63120/63120	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:57%20GMT	https://www.youtube.com/intl/en_id/ads/resources/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_id/ads/resources/index.html	(from https://www.youtube.com/intl/en_id/ads/)
00:41:14	93107/93107	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:58%20GMT	https://www.youtube.com/intl/en_id/ads/resources/creative-resources/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_id/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/en_id/ads/)
00:41:15	62240/62240	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:58%20GMT	https://www.youtube.com/intl/en_id/ads/resources/measurement-tools/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_id/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/en_id/ads/)
00:41:15	71525/71525	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:40:57%20GMT	https://www.youtube.com/intl/en_id/ads/news-and-inspiration/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_id/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/en_id/ads/)
00:41:15	66833/66833	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:14%20GMT	https://www.youtube.com/intl/en_id/ads/resources/best-practices/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_id/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/en_id/ads/)
00:41:15	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2019:41:14%20GMT	https://www.youtube.com/intl/ALL_cntel:1-877-763-9810	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_cntel_1-877-763-9810.1c2.delayed	(from https://www.youtube.com/intl/ALL_cn/ads/)
00:41:15	76037/76037	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:14%20GMT	https://www.youtube.com/intl/en_id/ads/resources/success-stories/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_id/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/en_id/ads/)
00:41:16	77348/77348	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:15%20GMT	https://www.youtube.com/intl/en_id/ads/faqs/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_id/ads/faqs/index.html	(from https://www.youtube.com/intl/en_id/ads/)
00:41:16	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2019:41:15%20GMT	https://www.youtube.com/intl/en_cntel:1-877-763-9810	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_cntel_1-877-763-9810.1c3.delayed	(from https://www.youtube.com/intl/en_cn/ads/)
00:41:27	101560/101560	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:15%20GMT	https://www.youtube.com/intl/ALL_in/ads/how-it-works/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/how-it-works/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:41:37	71255/71255	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:15%20GMT	https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:41:37	85630/85630	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:15%20GMT	https://www.youtube.com/intl/ALL_in/ads/youtube-for-small-business/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:41:37	73384/73384	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:27%20GMT	https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/audience/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:41:38	120401/120401	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:15%20GMT	https://www.youtube.com/intl/ALL_in/ads/how-it-works/create-a-video-ad/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:41:38	68422/68422	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:37%20GMT	https://www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/budget/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:41:38	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2019:41:37%20GMT	https://www.youtube.com/intl/ALL_estel:1-877-763-9810	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_estel_1-877-763-9810.1c4.delayed	(from https://www.youtube.com/intl/ALL_es/ads/)
00:41:52	64600/64600	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:37%20GMT	https://www.youtube.com/intl/ALL_in/ads/resources/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/resources/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:41:57	94488/94488	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:38%20GMT	https://www.youtube.com/intl/ALL_in/ads/resources/creative-resources/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:41:57	86296/86296	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:37%20GMT	https://www.youtube.com/intl/ALL_in/ads/how-it-works/measure-your-results/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:41:57	73000/73000	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:37%20GMT	https://www.youtube.com/intl/ALL_in/ads/news-and-inspiration/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:41:57	84067/84067	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:51%20GMT	https://www.youtube.com/intl/ALL_in/ads/resources/creator-promotions/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/resources/creator-promotions/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:41:58	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2019:41:57%20GMT	https://www.youtube.com/intl/ALL_hktel:1-877-763-9810	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_hktel_1-877-763-9810.1c5.delayed	(from https://www.youtube.com/intl/ALL_hk/ads/)
00:42:12	63714/63714	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:56%20GMT	https://www.youtube.com/intl/ALL_in/ads/resources/measurement-tools/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:42:19	78822/78822	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:58%20GMT	https://www.youtube.com/intl/ALL_in/ads/faqs/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/faqs/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:42:25	68308/68308	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:57%20GMT	https://www.youtube.com/intl/ALL_in/ads/resources/best-practices/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:42:25	81948/81948	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:41:57%20GMT	https://www.youtube.com/intl/ALL_in/ads/resources/success-stories/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_in/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/ALL_in/ads/)
00:42:25	116024/116024	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:42:11%20GMT	https://www.youtube.com/intl/hi_in/ads/how-it-works/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/how-it-works/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:42:25	96562/96562	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:42:19%20GMT	https://www.youtube.com/intl/hi_in/ads/youtube-for-small-business/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:42:25	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2019:42:24%20GMT	https://www.youtube.com/intl/en_hktel:1-877-763-9810	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_hktel_1-877-763-9810.1c6.delayed	(from https://www.youtube.com/intl/en_hk/ads/)
00:42:45	79008/79008	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:42:24%20GMT	https://www.youtube.com/intl/hi_in/ads/how-it-works/set-up-a-campaign/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:42:45	82270/82270	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:42:24%20GMT	https://www.youtube.com/intl/hi_in/ads/how-it-works/set-up-a-campaign/audience/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:42:46	75991/75991	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:42:25%20GMT	https://www.youtube.com/intl/hi_in/ads/how-it-works/set-up-a-campaign/budget/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:42:46	140556/140556	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:42:24%20GMT	https://www.youtube.com/intl/hi_in/ads/how-it-works/create-a-video-ad/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:42:46	101775/101775	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:42:44%20GMT	https://www.youtube.com/intl/hi_in/ads/how-it-works/measure-your-results/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:42:46	81854/81854	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:42:45%20GMT	https://www.youtube.com/intl/hi_in/ads/news-and-inspiration/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/news-and-inspiration/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:42:46	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2019:42:45%20GMT	https://www.youtube.com/intl/ALL_iltel:1-877-763-9810	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_iltel_1-877-763-9810.1c7.delayed	(from https://www.youtube.com/intl/ALL_il/ads/)
00:42:46	71786/71786	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:42:45%20GMT	https://www.youtube.com/intl/hi_in/ads/resources/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/resources/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:42:47	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2019:42:46%20GMT	https://www.youtube.com/intl/en_iltel:1-877-763-9810	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_iltel_1-877-763-9810.1c8.delayed	(from https://www.youtube.com/intl/en_il/ads/)
00:43:07	97015/97015	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:42:46%20GMT	https://www.youtube.com/intl/hi_in/ads/resources/creator-promotions/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/resources/creator-promotions/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:43:10	71139/71139	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:42:46%20GMT	https://www.youtube.com/intl/hi_in/ads/resources/measurement-tools/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:43:10	78603/78603	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:42:47%20GMT	https://www.youtube.com/intl/hi_in/ads/resources/best-practices/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/resources/best-practices/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:43:10	112614/112614	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:42:46%20GMT	https://www.youtube.com/intl/hi_in/ads/resources/creative-resources/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/resources/creative-resources/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:43:11	86544/86544	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:43:07%20GMT	https://www.youtube.com/intl/hi_in/ads/resources/success-stories/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/resources/success-stories/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:43:11	94343/94343	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:43:10%20GMT	https://www.youtube.com/intl/hi_in/ads/faqs/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/hi_in/ads/faqs/index.html	(from https://www.youtube.com/intl/hi_in/ads/)
00:43:11	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2019:43:10%20GMT	https://www.youtube.com/intl/ALL_ittel:1-877-763-9810	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_ittel_1-877-763-9810.1c9.delayed	(from https://www.youtube.com/intl/ALL_it/ads/)
00:43:11	105463/105463	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:43:10%20GMT	https://www.youtube.com/intl/ALL_kr/ads/how-it-works/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_kr/ads/how-it-works/index.html	(from https://www.youtube.com/intl/ALL_kr/ads/)
00:43:11	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2019:43:10%20GMT	https://www.youtube.com/intl/ALL_mxtel:1-877-763-9810	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_mxtel_1-877-763-9810.1ca.delayed	(from https://www.youtube.com/intl/ALL_mx/ads/)
00:43:32	74226/74226	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:43:11%20GMT	https://www.youtube.com/intl/ALL_kr/ads/how-it-works/set-up-a-campaign/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_kr/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/intl/ALL_kr/ads/)
00:43:34	89527/89527	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:43:10%20GMT	https://www.youtube.com/intl/ALL_kr/ads/youtube-for-small-business/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_kr/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/intl/ALL_kr/ads/)
00:43:34	77078/77078	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:43:11%20GMT	https://www.youtube.com/intl/ALL_kr/ads/how-it-works/set-up-a-campaign/audience/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_kr/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/intl/ALL_kr/ads/)
00:43:34	126183/126183	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2019:43:10%20GMT	https://www.youtube.com/intl/ALL_kr/ads/how-it-works/create-a-video-ad/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_kr/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/intl/ALL_kr/ads/)
